STNID;STN;WBAN;YEARMODA;TEMPC;TEMP.count;PREC;PREC.flag;DATE;STATION.NAME;LAT;LON;ELEV..1M.
112290-99999;112290;99999;20080907;19.8;8;NA;no flag;2008-09-07;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080908;17.8;8;5.08;F;2008-09-08;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080909;17;8;0;I;2008-09-09;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080910;18.1;8;0;I;2008-09-10;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080911;19.4;8;0.76;E;2008-09-11;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080912;18.9;8;10.92;F;2008-09-12;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080125;-1.1;8;0;I;2008-01-25;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080927;11;8;0;I;2008-09-27;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080928;8.3;8;0;I;2008-09-28;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080929;7.1;8;0;I;2008-09-29;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080930;9.8;8;9.91;E;2008-09-30;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081001;11.9;8;0;I;2008-10-01;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081002;10.6;8;0;I;2008-10-02;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081102;10.3;8;0;I;2008-11-02;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081103;9.3;8;0;I;2008-11-03;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081104;8.4;8;0;I;2008-11-04;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080122;0.9;8;0;I;2008-01-22;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080123;1.2;8;0;I;2008-01-23;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080124;-1;8;0;I;2008-01-24;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081216;3.9;8;1.02;E;2008-12-16;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081217;3.9;8;10.16;F;2008-12-17;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080926;10.9;8;2.03;E;2008-09-26;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080604;17.2;8;9.65;F;2008-06-04;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080916;8.9;8;0;I;2008-09-16;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080917;9.5;8;0;I;2008-09-17;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080918;10.2;8;0;I;2008-09-18;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080922;9.8;8;0;I;2008-09-22;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080824;15.3;8;14.99;F;2008-08-24;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081003;8.7;8;12.95;F;2008-10-03;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081214;3.4;8;0;E;2008-12-14;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080925;9.5;8;1.02;E;2008-09-25;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081215;3.8;8;0.51;F;2008-12-15;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080923;10.3;6;0;I;2008-09-23;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080924;8.6;8;0;E;2008-09-24;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080825;15.3;8;0;I;2008-08-25;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080919;9.4;8;0;I;2008-09-19;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081212;3.3;8;11.18;F;2008-12-12;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20081213;2.4;8;0.25;E;2008-12-13;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080119;2.9;8;0;I;2008-01-19;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080121;0.6;7;0;I;2008-01-21;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080921;10.7;8;0;I;2008-09-21;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080423;11.9;6;0;E;2008-04-23;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080120;2.3;8;0;I;2008-01-20;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080422;9;5;2.03;A;2008-04-22;ST. ANDRAE I.L.;46.767;14.833;404
112290-99999;112290;99999;20080920;8.5;8;0;I;2008-09-20;ST. ANDRAE I.L.;46.767;14.833;404
112310-99999;112310;99999;20080329;6.4;24;0;F;2008-03-29;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080331;9.1;24;0;I;2008-03-31;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080401;10.7;24;0;I;2008-04-01;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080216;-2.2;24;0;I;2008-02-16;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080326;2.4;24;0;I;2008-03-26;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080327;2.1;24;3.05;E;2008-03-27;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080328;4.8;24;4.06;F;2008-03-28;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080330;7.3;24;0;I;2008-03-30;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080217;-3.9;24;0;I;2008-02-17;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080218;-0.4;24;0;I;2008-02-18;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080219;2.1;24;0;I;2008-02-19;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080410;12.6;24;NA;no flag;2008-04-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080324;0.9;24;9.14;F;2008-03-24;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080325;1.3;24;NA;no flag;2008-03-25;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080214;0.3;24;0;I;2008-02-14;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080215;-0.6;24;0;I;2008-02-15;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080314;5.4;24;0;I;2008-03-14;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080315;7.3;24;0;I;2008-03-15;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080316;7.5;24;3.05;E;2008-03-16;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080317;7.2;24;2.03;F;2008-03-17;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080220;2.4;24;0;I;2008-02-20;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080402;7.9;24;0;E;2008-04-02;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080403;6.3;24;0;B;2008-04-03;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080322;2.3;24;4.06;F;2008-03-22;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080323;2.4;24;0.25;F;2008-03-23;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080406;6.4;24;0;I;2008-04-06;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080407;3.7;24;16;F;2008-04-07;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080408;3.8;24;0;E;2008-04-08;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080409;8.2;24;0;I;2008-04-09;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080725;20.7;24;0;E;2008-07-25;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080726;21.2;24;0;E;2008-07-26;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080727;21.6;24;6.35;F;2008-07-27;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080728;21.8;24;NA;no flag;2008-07-28;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080729;21.9;24;0;I;2008-07-29;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080730;22.4;24;NA;no flag;2008-07-30;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080320;2.4;24;0;B;2008-03-20;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080404;7.3;24;0;I;2008-04-04;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080405;6;24;0;I;2008-04-05;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080211;-0.4;22;0;I;2008-02-11;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080212;-1.3;24;0;I;2008-02-12;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080213;-0.8;24;0;I;2008-02-13;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080724;19.2;24;0;E;2008-07-24;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080807;22.2;24;0;I;2008-08-07;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080808;17.3;24;12.95;F;2008-08-08;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080809;17.3;24;26.92;E;2008-08-09;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080411;11.3;24;2.03;F;2008-04-11;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080412;8.6;24;13.97;F;2008-04-12;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080413;7.8;24;0.51;F;2008-04-13;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080731;21.7;24;NA;no flag;2008-07-31;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080801;20.6;24;0.51;E;2008-08-01;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080210;1.5;13;0;I;2008-02-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080803;21.1;24;8.89;E;2008-08-03;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080804;22.5;24;NA;no flag;2008-08-04;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080805;20.9;24;7.87;F;2008-08-05;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080806;22;24;0;I;2008-08-06;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080313;7;24;2.03;E;2008-03-13;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080712;23;24;0;I;2008-07-12;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080713;20.1;24;9.91;E;2008-07-13;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080714;15.3;24;36.07;F;2008-07-14;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080715;17.1;24;0;E;2008-07-15;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080318;4.1;24;1.02;F;2008-03-18;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080319;2;19;0;I;2008-03-19;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080718;17.5;24;27.94;E;2008-07-18;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080802;20.3;24;1.02;E;2008-08-02;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080309;5.1;24;0;I;2008-03-09;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080721;15.4;24;26.16;F;2008-07-21;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080722;14.9;24;14.99;F;2008-07-22;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080723;14.9;24;NA;no flag;2008-07-23;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080613;11.9;24;10.92;F;2008-06-13;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080614;10.4;24;2.03;E;2008-06-14;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080615;13.8;24;1.02;E;2008-06-15;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080616;14.3;24;0;E;2008-06-16;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080617;14.4;24;11.94;F;2008-06-17;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080618;17.8;24;1.02;F;2008-06-18;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080619;19.9;24;NA;no flag;2008-06-19;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080620;20.2;24;0;F;2008-06-20;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080321;2.6;24;NA;no flag;2008-03-21;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080720;20.6;24;NA;no flag;2008-07-20;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080623;22.9;24;0;E;2008-06-23;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080624;22.2;24;0;E;2008-06-24;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080625;23.9;24;0;E;2008-06-25;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080626;24.6;24;NA;no flag;2008-06-26;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080627;19.2;24;20.07;F;2008-06-27;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080628;21.4;22;0;I;2008-06-28;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080629;23.9;21;0;E;2008-06-29;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080630;22.1;22;8.38;F;2008-06-30;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080701;22.2;24;0;I;2008-07-01;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080702;21.5;24;7.87;E;2008-07-02;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080703;22.9;24;NA;no flag;2008-07-03;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080621;22.3;24;0;I;2008-06-21;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080622;23.6;24;0;I;2008-06-22;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080308;3.2;24;2.03;F;2008-03-08;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080310;5.3;24;0;I;2008-03-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080311;4.7;24;3.05;F;2008-03-11;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080312;6.3;24;2.03;E;2008-03-12;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080711;22.6;24;0;I;2008-07-11;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081110;7.7;24;0;I;2008-11-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081111;6.9;24;0;I;2008-11-11;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081112;6.1;24;NA;no flag;2008-11-12;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081113;7.4;24;6.1;F;2008-11-13;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080716;19.3;24;0;I;2008-07-16;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080717;20.2;24;0;E;2008-07-17;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080607;17.2;24;1.02;E;2008-06-07;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080719;20.2;24;0;E;2008-07-19;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080609;17.4;24;1.02;E;2008-06-09;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080610;19.1;24;NA;no flag;2008-06-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080611;17.5;23;3.05;E;2008-06-11;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080612;15.8;24;2.03;F;2008-06-12;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081122;-0.7;24;0;E;2008-11-22;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081123;-1.7;24;0;I;2008-11-23;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081124;-1.4;24;8.89;E;2008-11-24;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081125;-0.9;24;0.51;E;2008-11-25;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081126;-1.7;24;0;I;2008-11-26;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081127;-3.4;24;0;I;2008-11-27;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081128;-3.8;24;1.02;E;2008-11-28;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081129;-2.2;24;7.87;F;2008-11-29;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081130;0.2;24;19.81;F;2008-11-30;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081201;2.2;24;11.94;F;2008-12-01;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081202;1.9;24;2.03;E;2008-12-02;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081203;2.4;24;2.03;E;2008-12-03;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081204;0;24;0;I;2008-12-04;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081205;-0.4;24;11.94;E;2008-12-05;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081206;1.2;24;7.11;F;2008-12-06;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081207;0.9;24;0;I;2008-12-07;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081208;-0.3;24;0;E;2008-12-08;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081209;-2.3;24;0;E;2008-12-09;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081210;-1.3;24;1.02;E;2008-12-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080810;17.8;24;0;I;2008-08-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080811;20.4;24;0;I;2008-08-11;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080704;20.4;24;8.13;F;2008-07-04;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080705;20.5;24;1.02;E;2008-07-05;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080706;20.9;24;0;E;2008-07-06;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080708;14.5;24;19.81;F;2008-07-08;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080709;16.9;24;0;F;2008-07-09;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080710;20.1;24;0;I;2008-07-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081109;8.6;24;0;I;2008-11-09;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080420;12.3;24;0;I;2008-04-20;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080421;10.2;24;8.89;E;2008-04-21;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080422;8.9;24;5.08;F;2008-04-22;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080423;10.8;24;0;E;2008-04-23;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081114;7.8;24;1.02;F;2008-11-14;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081115;8.1;24;0;I;2008-11-15;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081116;6.2;24;0;I;2008-11-16;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081117;4.3;24;NA;no flag;2008-11-17;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081118;-0.3;24;0;I;2008-11-18;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081119;0.6;24;0;I;2008-11-19;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081120;2.4;24;0;I;2008-11-20;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20081121;1.3;24;3.05;E;2008-11-21;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080101;-6.4;24;NA;no flag;2008-01-01;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080102;-7.2;24;0;I;2008-01-02;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080103;-4.3;24;0;F;2008-01-03;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080104;-4.2;24;0;I;2008-01-04;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080105;-3.3;24;0;E;2008-01-05;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080106;-0.9;24;0;E;2008-01-06;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080107;0.1;24;0;E;2008-01-07;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080108;-1.2;24;0;E;2008-01-08;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080109;-2.3;24;NA;no flag;2008-01-09;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080110;-3.7;24;0;H;2008-01-10;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080111;-3.7;24;NA;no flag;2008-01-11;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080112;0.5;24;5.08;F;2008-01-12;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080113;2.9;24;0.51;F;2008-01-13;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080114;2.2;24;0;A;2008-01-14;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080115;1.1;24;NA;no flag;2008-01-15;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080116;0.9;23;0;E;2008-01-16;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080117;2.4;22;7.87;F;2008-01-17;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080118;2.9;24;0.76;F;2008-01-18;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080119;2.7;24;0;E;2008-01-19;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080120;1.5;24;0;F;2008-01-20;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080121;-0.2;24;NA;no flag;2008-01-21;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080414;7.8;24;0;I;2008-04-14;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080415;7.8;24;0;F;2008-04-15;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080416;6.5;24;0;E;2008-04-16;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080707;19.8;24;8.13;F;2008-07-07;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080306;-2.1;24;0;I;2008-03-06;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080307;1.7;24;NA;no flag;2008-03-07;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080419;11.7;24;3.81;F;2008-04-19;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080129;2.2;24;0;I;2008-01-29;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080130;3.1;24;0;I;2008-01-30;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080131;2.3;24;0;I;2008-01-31;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080201;3;24;0;I;2008-02-01;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080202;4;24;6.1;E;2008-02-02;KLAGENFURT-FLUGHAFE;46.65;14.333;476
112310-99999;112310;99999;20080203;1.7;24;0;E;2008-02-03;KLAGENFURT-FLUGHAFE;46.65;14.333;476
